Time,AvgFiringRate
-0.5,1.4526873947037118
-0.494976077,1.4093953858480397
-0.489952153,1.515336860413328
-0.48492823,1.471328749472893
-0.479904306,1.3971727259614952
-0.474880383,1.5184138083098468
-0.469856459,1.5982740740494814
-0.464832536,1.6170648996455064
-0.459808612,1.4835634454160462
-0.454784689,1.638492405165999
-0.449760766,1.6050866622665874
-0.444736842,1.6899299307363325
-0.439712919,1.5080680486263682
-0.434688995,1.5887537346850946
-0.429665072,1.5633415046291177
-0.424641148,1.5598991699012907
-0.419617225,1.5876316854399846
-0.414593301,1.5353847065735653
-0.409569378,1.5493327106874417
-0.404545455,1.5109958077911798
-0.399521531,1.571834313825193
-0.394497608,1.6088051602030213
-0.389473684,1.6007210097848665
-0.384449761,1.5392432111678644
-0.379425837,1.620309704134338
-0.374401914,1.6497254010855171
-0.36937799,1.530918369136955
-0.364354067,1.6540323986126853
-0.359330144,1.6321293732975033
-0.35430622,1.6745351738503202
-0.349282297,1.6212822475809978
-0.344258373,1.5095076614524485
-0.33923445,1.483458981926837
-0.334210526,1.676520206025236
-0.329186603,1.6978163941061126
-0.324162679,1.6043259590425858
-0.319138756,1.7296873784501683
-0.314114833,1.671728199754123
-0.309090909,1.702620970899441
-0.304066986,1.6842896782962506
-0.299043062,1.5827860778997425
-0.294019139,1.6872769776171939
-0.288995215,1.6800929173934067
-0.283971292,1.6712868049638263
-0.278947368,1.6327892622665487
-0.273923445,1.545126108688769
-0.268899522,1.5828259641805522
-0.263875598,1.6248869002625044
-0.258851675,1.6194772479620358
-0.253827751,1.5492610669581708
-0.248803828,1.7132675570975655
-0.243779904,1.5512981988878674
-0.238755981,1.4954968302337908
-0.233732057,1.5149101070171502
-0.228708134,1.6554436602438423
-0.223684211,1.636178154800353
-0.218660287,1.5991991813015276
-0.213636364,1.68002131582943
-0.20861244,1.648854318235721
-0.203588517,1.7849148041537772
-0.198564593,1.7829667569434562
-0.19354067,1.7865451672630857
-0.188516746,1.6619183685993177
-0.183492823,1.796830625962688
-0.1784689,1.727697949155408
-0.173444976,1.8580583128558283
-0.168421053,1.785275602202734
-0.163397129,1.6868908203114819
-0.158373206,1.8101800106159764
-0.153349282,1.7283526739728299
-0.148325359,1.7955345113130667
-0.143301435,1.5342100955385596
-0.138277512,1.7097580346002303
-0.133253589,1.6814966861526965
-0.128229665,1.7043371306814843
-0.123205742,1.6908139861413634
-0.118181818,1.671292266071447
-0.113157895,1.6529362700366812
-0.108133971,1.6080793329764487
-0.103110048,1.5610027428695987
-0.098086124,1.692175744765812
-0.093062201,1.509966139253805
-0.088038278,1.6427426320452385
-0.083014354,1.6474935257798518
-0.077990431,1.6182020618962114
-0.072966507,1.6797810345694772
-0.067942584,1.6138849573945835
-0.06291866,1.6518108236618172
-0.057894737,1.6600789711035426
-0.052870813,1.743925272586942
-0.04784689,1.604036284927579
-0.042822967,1.7161419606684227
-0.037799043,1.6616429340668606
-0.03277512,1.6768243592387697
-0.027751196,1.6066822463506643
-0.022727273,1.6343072795289206
-0.017703349,1.7256523687748293
-0.012679426,1.5743426077800888
-0.007655502,1.7708869283818935
-0.002631579,1.6436657362628897
0.002392344,1.7382581926768896
0.007416268,1.7784513340237122
0.012440191,1.6336251210603312
0.017464115,1.6828360187546942
0.022488038,1.6834876344586152
0.027511962,1.7103052561546233
0.032535885,1.6426631817965118
0.037559809,1.57133783402087
0.042583732,1.834800935005954
0.047607656,1.8119701855429162
0.052631579,1.7047879760657465
0.057655502,1.6921459754495434
0.062679426,1.8137279780706965
0.067703349,1.7775776029096266
0.072727273,1.7726079763570002
0.077751196,1.756063818420071
0.08277512,1.9990338741227214
0.087799043,1.9894387149744204
0.092822967,2.1525593094875
0.09784689,2.337593592757589
0.102870813,2.6400372655423316
0.107894737,2.959475791617209
0.11291866,3.2401325466080864
0.117942584,3.49057663114768
0.122966507,3.574384734904022
0.127990431,3.9819420527572107
0.133014354,3.9267098308349913
0.138038278,4.257187515438329
0.143062201,3.962679836396112
0.148086124,3.7634480924249685
0.153110048,3.628416945706541
0.158133971,3.303397870719252
0.163157895,2.901229844000399
0.168181818,2.5032623235508478
0.173205742,2.337457096580425
0.178229665,2.1415299468819224
0.183253589,1.949032136649861
0.188277512,1.6805335814840026
0.193301435,1.5977424483237332
0.198325359,1.5392250536968257
0.203349282,1.484734904019313
0.208373206,1.4114620882736912
0.213397129,1.4699414692109494
0.218421053,1.4741272307663755
0.223444976,1.363662541511456
0.2284689,1.3474158060546197
0.233492823,1.4321846374806808
0.238516746,1.416391276654515
0.24354067,1.4822300512283895
0.248564593,1.4921005061749621
0.253588517,1.4743523234958216
0.25861244,1.4240680725110832
0.263636364,1.4339937449401317
0.268660287,1.5472369335312495
0.273684211,1.5216222609937433
0.278708134,1.584002310876119
0.283732057,1.5452035427193371
0.288755981,1.6261677302348299
0.293779904,1.656985679386686
0.298803828,1.638606165625366
0.303827751,1.597450814030736
0.308851675,1.6517180750587517
0.313875598,1.6883535353026546
0.318899522,1.6898181978287998
0.323923445,1.7593822187948875
0.328947368,1.643242642595035
0.333971292,1.7155868009570536
0.338995215,1.7478602768147384
0.344019139,1.722727822439747
0.349043062,1.7684246562074477
0.354066986,1.709164633073323
0.359090909,1.7575735517179465
0.364114833,1.7585454196357513
0.369138756,1.7647286571981002
0.374162679,1.8479094286969717
0.379186603,1.815988602984958
0.384210526,1.778455555495459
0.38923445,1.8621847021626878
0.394258373,1.8861145759777962
0.399282297,1.881720323305786
0.40430622,1.7878223588128792
0.409330144,1.8517836649719424
0.414354067,1.8135997383226239
0.41937799,1.9716436227837781
0.424401914,1.9578643065204793
0.429425837,1.932807245014576
0.434449761,1.9148876885518518
0.439473684,1.8776613028862654
0.444497608,1.8891831618782957
0.449521531,1.8591533703913947
0.454545455,1.9088080897134596
0.459569378,1.9486603750484264
0.464593301,1.8740744441028403
0.469617225,1.886241023827874
0.474641148,1.7925911301515955
0.479665072,1.9073791986205606
0.484688995,1.8342402648304195
0.489712919,1.886491798804522
0.494736842,1.9493051661052796
0.499760766,1.9313496281426126
0.504784689,1.9675792363524678
0.509808612,1.856564950076011
0.514832536,1.8952375247440523
0.519856459,1.9050466037944742
0.524880383,1.9954098389926969
0.529904306,1.9735181633789192
0.53492823,1.8944440441668757
0.539952153,2.05486424431392
0.544976077,1.999882734797628
0.55,2.020396834469513
