Time,AvgFiringRate
-0.5,1.4526873947037118
-0.494976077,1.4093953858480397
-0.489952153,1.5144477328924861
-0.48492823,1.471800114808815
-0.479904306,1.3979312069521852
-0.474880383,1.5180124290483605
-0.469856459,1.5993179000512043
-0.464832536,1.6212256358305428
-0.459808612,1.4903492678193753
-0.454784689,1.6459293395550192
-0.449760766,1.6157539923668902
-0.444736842,1.7035968167562534
-0.439712919,1.5240239607939579
-0.434688995,1.6050483259814097
-0.429665072,1.580676466506245
-0.424641148,1.5777801589484308
-0.419617225,1.606259607453688
-0.414593301,1.5543526743369873
-0.409569378,1.5681524189580578
-0.404545455,1.5293357379864525
-0.399521531,1.5900019462585944
-0.394497608,1.627924668461511
-0.389473684,1.6210346638296504
-0.384449761,1.5596911419526411
-0.379425837,1.641231913515949
-0.374401914,1.6723664282248751
-0.36937799,1.5536774260902722
-0.364354067,1.677434707985793
-0.359330144,1.6570466241608297
-0.35430622,1.7012245836052295
-0.349282297,1.6490814345401321
-0.344258373,1.5358206501839045
-0.33923445,1.5072070866141558
-0.334210526,1.7005148109604709
-0.329186603,1.7242753107375073
-0.324162679,1.63165274605616
-0.319138756,1.7589857523960055
-0.314114833,1.7029713805350852
-0.309090909,1.7356344233547758
-0.304066986,1.7187524218269827
-0.299043062,1.6162276361590426
-0.294019139,1.721295813325343
-0.288995215,1.7150927968335015
-0.283971292,1.7068842353714269
-0.278947368,1.6679849577255204
-0.273923445,1.577828213097652
-0.268899522,1.613592056836148
-0.263875598,1.6548047297632968
-0.258851675,1.6487693756572328
-0.253827751,1.576650982769237
-0.248803828,1.7410520179751041
-0.243779904,1.5781951178069047
-0.238755981,1.5192448598684296
-0.233732057,1.5356550614119664
-0.228708134,1.6752883281437585
-0.223684211,1.6566551694126146
-0.218660287,1.6194873421108582
-0.213636364,1.7006313772260475
-0.20861244,1.6704129669344903
-0.203588517,1.8086913635637942
-0.198564593,1.8107342242578104
-0.19354067,1.8179637671505302
-0.188516746,1.694258160900256
-0.183492823,1.8313622518775592
-0.1784689,1.7640749638010835
-0.173444976,1.8982440336497564
-0.168421053,1.82841275751526
-0.163397129,1.729577174124775
-0.158373206,1.854973866235149
-0.153349282,1.7735635043888962
-0.148325359,1.842402124467174
-0.143301435,1.5757689165928122
-0.138277512,1.7503616775803412
-0.133253589,1.720980369634477
-0.128229665,1.743109397481935
-0.123205742,1.7287025725474339
-0.118181818,1.7078032415841184
-0.113157895,1.68762672226077
-0.108133971,1.640047603868092
-0.103110048,1.589306136307038
-0.098086124,1.7188743181738277
-0.093062201,1.533622813670404
-0.088038278,1.663608056754627
-0.083014354,1.6673497395852308
-0.077990431,1.6368361912026144
-0.072966507,1.697513880210596
-0.067942584,1.6310160587309457
-0.06291866,1.6677291406687453
-0.057894737,1.6755414551748486
-0.052870813,1.75985079402337
-0.04784689,1.6204587197404126
-0.042822967,1.7317207384942406
-0.037799043,1.6778111094648571
-0.03277512,1.6927043768596086
-0.027751196,1.6218678966032647
-0.022727273,1.6479373435339308
-0.017703349,1.7390101598705054
-0.012679426,1.5878550443998611
-0.007655502,1.7833082643119678
-0.002631579,1.657781355421387
0.002392344,1.7522603140476762
0.007416268,1.7944791610550201
0.012440191,1.6507697001790376
0.017464115,1.6989667628653669
0.022488038,1.6994889633167722
0.027511962,1.7264262842445885
0.032535885,1.6586857623317075
0.037559809,1.585460539798133
0.042583732,1.8479654752501466
0.047607656,1.8293316502943822
0.052631579,1.7242618786846984
0.057655502,1.7114582287835363
0.062679426,1.8340176945929945
0.067703349,1.800459166205137
0.072727273,1.7971181047251903
0.077751196,1.781704081120786
0.08277512,2.02906448219093
0.087799043,2.027813465338367
0.092822967,2.2022156352703397
0.09784689,2.4060256464596086
0.102870813,2.7410431009532537
0.107894737,3.114048035435711
0.11291866,3.473257630992767
0.117942584,3.830982183596102
0.122966507,4.03767620209282
0.127990431,4.6418734537023445
0.133014354,4.780281842596889
0.138038278,5.425932389797633
0.143062201,5.378640377605401
0.148086124,5.441795219642621
0.153110048,5.614493686425537
0.158133971,5.527812441171409
0.163157895,5.261557435870105
0.168181818,4.886672486089002
0.173205742,4.834997289199379
0.178229665,4.701878510615022
0.183253589,4.525227546929826
0.188277512,4.092944023936499
0.193301435,3.9527438662401653
0.198325359,3.8363112542150772
0.203349282,3.704589931641169
0.208373206,3.497890156946447
0.213397129,3.563580224648315
0.218421053,3.539414070873823
0.223444976,3.251497273559801
0.2284689,3.113338744532375
0.233492823,3.1833960089715365
0.238516746,3.0707426847665285
0.24354067,3.1167872874592004
0.248564593,3.074407456951529
0.253588517,2.978504993760878
0.25861244,2.8072940904489863
0.263636364,2.726595181814959
0.268660287,2.8327929844680066
0.273684211,2.724521840174394
0.278708134,2.7576764521247044
0.283732057,2.635193112047984
0.288755981,2.6969908237884623
0.293779904,2.6984267150024914
0.298803828,2.629017887405738
0.303827751,2.516941224447258
0.308851675,2.5387201705118425
0.313875598,2.545334063459257
0.318899522,2.5075902569628843
0.323923445,2.5683180600320803
0.328947368,2.377944258617815
0.333971292,2.4265676911898955
0.338995215,2.4336175765673453
0.344019139,2.36804379222671
0.349043062,2.3918547987409773
0.354066986,2.2841695020175057
0.359090909,2.3051069243935656
0.364114833,2.2726899414869353
0.369138756,2.2460937179657843
0.374162679,2.3161256094512233
0.379186603,2.2578851281026404
0.384210526,2.186453850926395
0.38923445,2.2549045456183845
0.394258373,2.2651819310111616
0.399282297,2.2457080909283933
0.40430622,2.1192087839199476
0.409330144,2.1619300524014395
0.414354067,2.0956220626934585
0.41937799,2.2468888933281117
0.424401914,2.2278782574054055
0.429425837,2.19406981062106
0.434449761,2.1642963339825396
0.439473684,2.1098472866449964
0.444497608,2.103796194927247
0.449521531,2.053058804033893
0.454545455,2.0848520919540316
0.459569378,2.1122735254169736
0.464593301,2.021552754665268
0.469617225,2.013441101585125
0.474641148,1.894584700166897
0.479665072,1.982553824311466
0.484688995,1.8890328968407037
0.489712919,1.9155267328188061
0.494736842,1.9576337739072929
0.499760766,1.9254270642258169
0.504784689,1.944878882572583
0.509808612,1.8231708497773194
0.514832536,1.8372864298067697
0.519856459,1.8271248971590432
0.524880383,1.8945139751929203
0.529904306,1.8635353021148269
0.53492823,1.7771477073470867
0.539952153,1.90774506036408
0.544976077,1.8517895059306524
0.55,1.8610232814973868
